"","id","ReportType","CurrentStatus","Description","DateCreate_Converted","DateClosed_Converted","location","crecondate","clocondate","HLReportType","timespan","WeeksToClose","NoName","latitude","longitude","state","AUTO_UNIQUE_ID_2021-01-30_AdrianaGray_rgsample10","UpdatedReverseGeocoding","TimeTaken","TransactionId","Source","ErrorMessage","Version","ComputedStreetAddress","ComputedCity","ComputedState","ComputedZip","ComputedZipPlus4","ComputedAPN","Area","MHP","MedianHomePrice"
"179",292854,"Vehicle","Closed","Never moves!","11/16/2016 04:58:24 PM","11/17/2016 07:44:42 AM","(21.277115, -157.81398)",2016-11-16 16:58:24,2016-11-17 07:44:42,"Vehicle",53178s (~14.77 hours),0.0879265873015873,1412,21.277115,-157.81398,"HI",1412,1,359.4048,NA,"AggieReverseGeocoder",NA,4.01,"539 Kapahulu Ave","Urban Honolulu","HI",96815,3855,31017044,"UrbanHNL",683000,"600k+"
"180",292412,"Pothole","Closed","Hope that I keep falling into.","11/15/2016 10:10:57 AM","11/15/2016 01:34:15 PM","(21.433636263, -157.824090678)",2016-11-15 10:10:57,2016-11-15 13:34:15,"RoadSafety",12198s (~3.39 hours),0.0201686507936508,619,21.433636263,-157.824090678,"HI",619,1,902.0139,NA,"AggieReverseGeocoder",NA,4.01,"47-181 HUI AKEPA PL","Kaneohe","HI",96744,NA,633530,"Windward",770700,"700k+"
"181",292256,"Vehicle","Closed","Hasn't moved for a few weeks and also has a """"for sale"""" sign on it.","11/15/2016 03:54:20 AM","11/15/2016 08:44:31 AM","(21.288044, -157.819489)",2016-11-15 03:54:20,2016-11-15 08:44:31,"Vehicle",17411s (~4.84 hours),0.0287880291005291,344,21.288044,-157.819489,"HI",344,1,436.9865,NA,"AggieReverseGeocoder",NA,4.01,"823 Waiaka Pl","Urban Honolulu","HI",96826,3455,27027018,"UrbanHNL",683000,"600k+"
"182",292241,"Pothole","Closed","Multiple pot holes. It's a recurring thing.","11/14/2016 11:43:14 PM","02/16/2018 11:43:46 AM","(21.339367, -158.021271)",2016-11-14 23:43:14,2018-02-16 11:43:46,"RoadSafety",39614432s (~1.26 years),65.5000529100529,792,21.339367,-158.021271,"HI",792,1,2083.5386,NA,"AggieReverseGeocoder",NA,4.01,"91-225 KEONEKAPU PL","Ewa Beach","HI",96706,NA,101991,"Leeward",551200,"500k+"
"183",291611,"Tree","Closed","Three homes has grass overgrown along sidewalks","11/11/2016 03:18:32 PM","02/16/2018 11:41:57 AM","(21.322515761, -157.804071747)",2016-11-11 15:18:32,2018-02-16 11:41:57,"Tree",39903805s (~1.26 years),65.9785135582011,127,21.322515761,-157.804071747,"HI",127,1,906.2969,NA,"AggieReverseGeocoder",NA,4.01,"3432 Manoa Rd","Urban Honolulu","HI",96822,1129,29061010,"UrbanHNL",683000,"600k+"
"184",291493,"Vehicle","Closed","Abandoned vehicle SDC 684, broken driver side window. Parked facing opposite of flow of traffic for over 7 days.","11/10/2016 07:49:06 PM","11/14/2016 08:27:48 AM","(21.29619317, -157.805165991)",2016-11-10 19:49:06,2016-11-14 08:27:48,"Vehicle",304722s (~3.53 days),0.503839285714286,1258,21.29619317,-157.805165991,"HI",1258,1,781.2415,NA,"AggieReverseGeocoder",NA,4.01,"1580 Alencastre St","Urban Honolulu","HI",96816,1937,33052017,"UrbanHNL",683000,"600k+"
"185",291488,"Homeless","Closed","Garbage can on the public right away for several days after pickup","11/10/2016 05:35:00 PM","02/16/2018 11:42:01 AM","(21.404442, -157.739182)",2016-11-10 17:35:00,2018-02-16 11:42:01,"Homeless",39982021s (~1.27 years),66.1078389550265,887,21.404442,-157.739182,"HI",887,1,93.7898,NA,"AggieReverseGeocoder",NA,4.01,"28 Kalaka Pl","Waimanalo","HI",96734,2301,43016015,"Windward",604900,"600k+"
"186",291268,"Light","Closed","Both inner and outer (Riverside) intermittently flickering off and on.","11/09/2016 09:02:08 PM","02/16/2018 11:42:05 AM","(21.31529841, -157.86045296)",2016-11-09 21:02:08,2018-02-16 11:42:05,"RoadSafety",40055997s (~1.27 years),66.2301537698413,65,21.31529841,-157.86045296,"HI",65,1,1437.4921,NA,"AggieReverseGeocoder",NA,4.01,"100 N Beretania St","Urban Honolulu","HI",96817,4712,17005019,"UrbanHNL",683000,"600k+"
"187",291255,"Vehicle","Closed","black pick up","11/09/2016 06:05:55 PM","02/16/2018 11:42:06 AM","(21.310422074, -157.711713569)",2016-11-09 18:05:55,2018-02-16 11:42:06,"Vehicle",40066571s (~1.27 years),66.2476372354497,150,21.310422074,-157.711713569,"HI",150,1,93.797,NA,"AggieReverseGeocoder",NA,4.01,"993 Pukoo Pl","East Honolulu","HI",96825,1069,39085042,"EastHNL",959800,"900k+"
"188",289636,"Tree","Closed","Grass and plants are encroaching into sidewalk","11/02/2016 11:05:21 PM","02/16/2018 11:40:05 AM","(21.315099378, -157.804411622)",2016-11-02 23:05:21,2018-02-16 11:40:05,"Tree",40653284s (~1.29 years),67.2177314814815,934,21.315099378,-157.804411622,"HI",934,1,171.8514,NA,"AggieReverseGeocoder",NA,4.01,"3236 East Manoa Rd","Urban Honolulu","HI",96822,1300,29037039,"UrbanHNL",683000,"600k+"
"189",287840,"Tree","Closed","Very overgrown weeds all along the fence that is in between the school/park and Laulani Tides and Trades.  Weeds are encroaching on homeowners' emcees and yards.","10/26/2016 09:04:18 AM","02/16/2018 11:32:56 AM","(21.324303, -158.021027)",2016-10-26 09:04:18,2018-02-16 11:32:56,"Tree",41308118s (~1.31 years),68.3004596560847,364,21.324303,-158.021027,"HI",364,1,1578.2608,NA,"AggieReverseGeocoder",NA,4.01,"91-1001 KEAUNUI DR","Ewa Beach","HI",96706,NA,160874,"Leeward",551200,"500k+"
"190",287558,"Vehicle","Closed","It's in the first stall from Kapiolani Blvd right side. Hasn't moved for months.","10/25/2016 09:29:53 AM","10/25/2016 09:48:57 AM","(21.288301, -157.816483)",2016-10-25 09:29:53,2016-10-25 09:48:57,"Vehicle",1144s (~19.07 minutes),0.00189153439153439,1368,21.288301,-157.816483,"HI",1368,1,1125.0298,NA,"AggieReverseGeocoder",NA,4.01,"2705 Kaimuki Ave","Urban Honolulu","HI",96816,1312,27024001,"UrbanHNL",683000,"600k+"
"191",287335,"Vehicle","Closed","Parked over 6 months without moving.","10/24/2016 05:07:10 PM","10/25/2016 09:28:02 AM","(21.32118, -158.022659)",2016-10-24 17:07:10,2016-10-25 09:28:02,"Vehicle",58852s (~16.35 hours),0.0973082010582011,1291,21.32118,-158.022659,"HI",1291,1,1749.982,NA,"AggieReverseGeocoder",NA,4.01,"91-1016 KAIPALAOA ST","Ewa Beach","HI",96706,NA,129539,"Leeward",551200,"500k+"
"192",287051,"Trash","Closed","Microwave and stand discarded outside well before bulk pick-up date.","10/23/2016 06:34:17 PM","02/16/2018 11:31:16 AM","(21.29097, -157.822968)",2016-10-23 18:34:17,2018-02-16 11:31:16,"Trash",41533019s (~1.32 years),68.6723197751323,1075,21.29097,-157.822968,"HI",1075,1,359.26,NA,"AggieReverseGeocoder",NA,4.01,"902 University Ave","Urban Honolulu","HI",96826,3273,27016025,"UrbanHNL",683000,"600k+"
"193",286738,"Vehicle","Closed","Jetta. Parked for over a couple weeks.","10/21/2016 02:38:41 PM","10/21/2016 02:59:32 PM","(21.29196747, -157.82592398)",2016-10-21 14:38:41,2016-10-21 14:59:32,"Vehicle",1251s (~20.85 minutes),0.00206845238095238,1184,21.29196747,-157.82592398,"HI",1184,1,390.5946,NA,"AggieReverseGeocoder",NA,4.01,"903 Isenberg St","Urban Honolulu","HI",96826,2934,27009055,"UrbanHNL",683000,"600k+"
"194",285603,"Vehicle","Closed","Registration expired 10/2015!Inspection expired 05/2015!Please ticket and tow!!","10/17/2016 10:32:17 AM","10/17/2016 11:43:12 AM","(21.348602, -158.085342)",2016-10-17 10:32:17,2016-10-17 11:43:12,"Vehicle",4255s (~1.18 hours),0.0070353835978836,1512,21.348602,-158.085342,"HI",1512,1,1461.9843,NA,"AggieReverseGeocoder",NA,4.01,"92-678 MAKAKILO DR","Kapolei","HI",96707,NA,243398,"Leeward",570800,"500k+"
"195",285360,"Broken / Vandalized signs","Closed","Graffiti on street sign","10/16/2016 02:21:00 PM","10/19/2016 11:33:25 AM","(21.310989301, -157.808575959)",2016-10-16 14:21:00,2016-10-19 11:33:25,"RoadSafety",249145s (~2.88 days),0.411946097883598,1367,21.310989301,-157.808575959,"HI",1367,1,343.7324,NA,"AggieReverseGeocoder",NA,4.01,"2846 Lowrey Ave","Urban Honolulu","HI",96822,1643,29029040,"UrbanHNL",683000,"600k+"
"196",284794,"Vehicle","Closed","Has not moved since checked on 10/6 -owner no longer lives on street","10/13/2016 10:22:15 AM","10/13/2016 12:13:30 PM","(21.398405, -157.749176)",2016-10-13 10:22:15,2016-10-13 12:13:30,"Vehicle",6675s (~1.85 hours),0.0110367063492063,1309,21.398405,-157.749176,"HI",1309,1,312.5061,NA,"AggieReverseGeocoder",NA,4.01,"605 Auwai St","Waimanalo","HI",96734,2433,43062019,"Windward",604900,"600k+"
"197",283712,"Vehicle","Closed","Gild colored vehicle parked in front of """"Nuuanu Parkside"""" (2047 Nuuanu Ave).","10/09/2016 07:28:13 AM","10/10/2016 10:35:07 AM","(21.322235, -157.849594)",2016-10-09 07:28:13,2016-10-10 10:35:07,"Vehicle",97614s (~1.13 days),0.16139880952381,1694,21.322235,-157.849594,"HI",1694,1,744.1789,NA,"AggieReverseGeocoder",NA,4.01,"2047 Nuuanu Ave","Urban Honolulu","HI",96817,2500,22010024,"UrbanHNL",683000,"600k+"
"198",282365,"Vehicle","Closed","Abandoned Vehicle","10/03/2016 02:10:10 PM","10/04/2016 08:27:57 AM","(21.347443, -158.034958)",2016-10-03 14:10:10,2016-10-04 08:27:57,"Vehicle",65867s (~18.3 hours),0.108907076719577,983,21.347443,-158.034958,"HI",983,1,1078.1203,NA,"AggieReverseGeocoder",NA,4.01,"91-1301 KILIPUE ST","Ewa Beach","HI",96706,NA,419539,"Leeward",551200,"500k+"
"199",281555,"Trash","Closed","Pieces of wood and dining chairs discarded off of sidewalk prior to bulk pick-up date.","09/29/2016 06:11:30 PM","02/09/2018 03:56:24 PM","(21.289253, -157.824234)",2016-09-29 18:11:30,2018-02-09 15:56:24,"Trash",43019094s (~1.36 years),71.1294543650794,693,21.289253,-157.824234,"HI",693,1,457.0962,NA,"AggieReverseGeocoder",NA,4.01,"727 University Ave","Urban Honolulu","HI",96826,3155,27015027,"UrbanHNL",683000,"600k+"
"200",281494,"Trash","Closed","Illegal dump site.  Couches,tabs, etc","09/29/2016 12:26:06 PM","02/09/2018 03:56:24 PM","(21.48455, -157.84726)",2016-09-29 12:26:06,2018-02-09 15:56:24,"Trash",43039818s (~1.36 years),71.1637202380952,487,21.48455,-157.84726,"HI",487,1,734.3654,NA,"AggieReverseGeocoder",NA,4.01,"48-199 KAM HWY","Kaneohe","HI",96744,NA,520672,"Windward",770700,"700k+"
"201",280724,"Vehicle","Closed","Black 2 door","09/27/2016 06:14:37 AM","09/27/2016 09:41:39 AM","(21.296215396, -157.845363341)",2016-09-27 06:14:37,2016-09-27 09:41:39,"Vehicle",12422s (~3.45 hours),0.0205390211640212,1484,21.296215396,-157.845363341,"HI",1484,1,484.3376,NA,"AggieReverseGeocoder",NA,4.01,"1210 Kamaile St","Urban Honolulu","HI",96814,2977,23014054,"UrbanHNL",683000,"600k+"
"202",280621,"Vehicle","Closed","See picture or ref rpt#655504","09/26/2016 11:01:13 PM","09/27/2016 10:00:42 AM","(21.398651, -157.749176)",2016-09-26 23:01:13,2016-09-27 10:00:42,"Vehicle",39569s (~10.99 hours),0.0654249338624339,1403,21.398651,-157.749176,"HI",1403,1,156.2367,NA,"AggieReverseGeocoder",NA,4.01,"601 Auwai St","Waimanalo","HI",96734,2433,43062021,"Windward",604900,"600k+"
"203",280416,"Light","Closed","This is a test","09/26/2016 08:30:05 AM","09/26/2016 08:34:38 AM","(21.297928, -157.820801)",2016-09-26 08:30:05,2016-09-26 08:34:38,"RoadSafety",273s (~4.55 minutes),0.000451388888888889,334,21.297928,-157.820801,"HI",334,1,390.6299,NA,"AggieReverseGeocoder",NA,4.01,"2444 Dole St","Urban Honolulu","HI",96822,2399,28023003,"UrbanHNL",683000,"600k+"
"204",279706,"Tree","Closed","Why was this request closed immediately? I should not be the one referring the power line problem to HECO when it is a result of CITY poorly planned and planted trees. Please perform your job duties appropriately.","09/22/2016 01:29:33 PM","09/26/2016 10:16:04 AM","(21.309237, -157.818359)",2016-09-22 13:29:33,2016-09-26 10:16:04,"Tree",333991s (~3.87 days),0.552233796296296,504,21.309237,-157.818359,"HI",504,1,1046.8348,NA,"AggieReverseGeocoder",NA,4.01,"2625 Kuahine Dr","Urban Honolulu","HI",96822,1720,29010020,"UrbanHNL",683000,"600k+"
"205",279274,"Tree","Closed","Dangerous branch","09/21/2016 10:36:52 AM","02/09/2018 03:52:53 PM","(21.308899, -157.830368)",2016-09-21 10:36:52,2018-02-09 15:52:53,"Tree",43737361s (~1.39 years),72.3170651455026,1582,21.308899,-157.830368,"HI",1582,1,1296.9122,NA,"AggieReverseGeocoder",NA,4.01,"2007 Round Top Dr","Urban Honolulu","HI",96822,2058,25007010,"UrbanHNL",683000,"600k+"
"206",279051,"Trash","Closed","Illegal dump.  Green waste.  Car parts.  Air conditioner.  Building materials","09/20/2016 03:28:37 PM","10/03/2016 01:13:28 PM","(21.366371, -157.782578)",2016-09-20 15:28:37,2016-10-03 13:13:28,"Trash",1115091s (~1.84 weeks),1.84373511904762,958,21.366371,-157.782578,"HI",958,1,830.8791,NA,"AggieReverseGeocoder",NA,4.01,"1199 Auloa Rd","Waimanalo","HI",96734,4606,45035003,"Windward",604900,"600k+"
"207",278661,"Stream","Closed","Testing","09/19/2016 03:42:21 PM","12/16/2016 03:23:07 PM","(21.304459696, -157.854508528)",2016-09-19 15:42:21,2016-12-16 15:23:07,"Water",7602046s (~12.57 weeks),12.5695205026455,810,21.304459696,-157.854508528,"HI",810,1,234.3839,NA,"AggieReverseGeocoder",NA,4.01,"1130 Alapai St","Urban Honolulu","HI",96813,2584,21033010,"UrbanHNL",683000,"600k+"
"208",278169,"Trash","Closed","Requesting a dead cat pickup outside of fence under the banyan tree","09/17/2016 10:03:09 AM","02/09/2018 03:52:26 PM","(21.425163, -158.175674)",2016-09-17 10:03:09,2018-02-09 15:52:26,"Trash",44084957s (~1.4 years),72.8917939814815,683,21.425163,-158.175674,"HI",683,1,1078.1397,NA,"AggieReverseGeocoder",NA,4.01,"87-141 KULAAUPUNI ST","Waianae","HI",96792,NA,574721,"Leeward",375100,"300k+"
"209",278017,"Vehicle","Closed","No plates","09/16/2016 08:29:08 AM","09/16/2016 09:20:32 AM","(21.32442202, -157.87306769)",2016-09-16 08:29:08,2016-09-16 09:20:32,"Vehicle",3084s (~51.4 minutes),0.00509920634920635,320,21.32442202,-157.87306769,"HI",320,1,562.542,NA,"AggieReverseGeocoder",NA,4.01,"801 Moowaa St","Urban Honolulu","HI",96817,4444,15019012,"UrbanHNL",683000,"600k+"
"210",277901,"Trash","Closed","1505 kewalo.  Construction rubbish","09/15/2016 06:29:52 PM","09/16/2016 09:19:09 AM","(21.30418884, -157.83945734)",2016-09-15 18:29:52,2016-09-16 09:19:09,"Trash",53357s (~14.82 hours),0.0882225529100529,612,21.30418884,-157.83945734,"HI",612,1,406.2718,NA,"AggieReverseGeocoder",NA,4.01,"1508 Kewalo St","Urban Honolulu","HI",96822,4281,24020008,"UrbanHNL",683000,"600k+"
"211",277314,"Light","Closed","Broken street light.please fix it.Near 7-11 on Nuianu Ave just before Kukini.","09/14/2016 05:14:56 AM","02/09/2018 03:52:33 PM","(21.318604, -157.853851)",2016-09-14 05:14:56,2018-02-09 15:52:33,"RoadSafety",44361457s (~1.41 years),73.3489699074074,147,21.318604,-157.853851,"HI",147,1,1417.4049,NA,"AggieReverseGeocoder",NA,4.01,"1741 Nuuanu Ave","Urban Honolulu","HI",96813,3249,22001019,"UrbanHNL",683000,"600k+"
"212",275943,"Homeless","Closed","Illegal camping at Waikiki bandstand.  After hours when park is closed","09/09/2016 07:08:37 AM","02/09/2018 03:51:45 PM","(21.268618, -157.82103)",2016-09-09 07:08:37,2018-02-09 15:51:45,"Homeless",44786588s (~1.42 years),74.0518981481482,1584,21.268618,-157.82103,"HI",1584,1,843.7338,NA,"AggieReverseGeocoder",NA,4.01,"2755 Kalakaua Ave","Urban Honolulu","HI",96815,4027,31043014,"UrbanHNL",683000,"600k+"
"213",275236,"Pothole","Closed","Deep potholes","09/06/2016 08:50:50 PM","02/09/2018 03:50:43 PM","(21.312037, -157.804184)",2016-09-06 20:50:50,2018-02-09 15:50:43,"RoadSafety",44996393s (~1.43 years),74.3987979497355,120,21.312037,-157.804184,"HI",120,1,1735.5484,NA,"AggieReverseGeocoder",NA,4.01,"2962 Kahaloa Dr","Urban Honolulu","HI",96822,1532,29038003,"UrbanHNL",683000,"600k+"
"214",274888,"Vehicle","Closed","White car","09/05/2016 02:33:15 PM","09/06/2016 11:20:02 AM","(21.326732662, -158.001653407)",2016-09-05 14:33:15,2016-09-06 11:20:02,"Vehicle",74807s (~20.78 hours),0.123688822751323,611,21.326732662,-158.001653407,"HI",611,1,1687.5268,NA,"AggieReverseGeocoder",NA,4.01,"91-1188 KAUIKI ST","Ewa Beach","HI",96706,NA,634782,"Leeward",551200,"500k+"
"215",274481,"Vehicle","Closed","Passat","09/02/2016 06:10:00 PM","09/06/2016 09:17:44 AM","(21.3412038, -157.83235614)",2016-09-02 18:10:00,2016-09-06 09:17:44,"Vehicle",313664s (~3.63 days),0.518624338624339,525,21.3412038,-157.83235614,"HI",525,1,453.1994,NA,"AggieReverseGeocoder",NA,4.01,"32 Kepola Pl","Urban Honolulu","HI",96817,5250,22050029,"UrbanHNL",683000,"600k+"
"216",274473,"Vehicle","Closed","Abandoned vehicle,  been here forever","09/02/2016 04:54:07 PM","09/06/2016 08:50:44 AM","(21.328688107, -157.865185501)",2016-09-02 16:54:07,2016-09-06 08:50:44,"Vehicle",316597s (~3.66 days),0.523473875661376,347,21.328688107,-157.865185501,"HI",347,1,359.3698,NA,"AggieReverseGeocoder",NA,4.01,"1534 Kokea St","Urban Honolulu","HI",96817,2811,16006050,"UrbanHNL",683000,"600k+"
"217",273382,"Stormwater","Closed","Clear out ditch of overgrown vegetation","08/30/2016 08:49:35 AM","02/09/2018 03:30:45 PM","(21.314392567, -157.804860898)",2016-08-30 08:49:35,2018-02-09 15:30:45,"Water",45643270s (~1.45 years),75.4683697089947,1709,21.314392567,-157.804860898,"HI",1709,1,1173.7587,NA,"AggieReverseGeocoder",NA,4.01,"3176 East Manoa Rd","Urban Honolulu","HI",96822,1321,29037020,"UrbanHNL",683000,"600k+"
"218",273381,"Broken / Vandalized signs","Closed","Downed sign","08/30/2016 08:48:11 AM","02/09/2018 03:30:45 PM","(21.313950247, -157.806703385)",2016-08-30 08:48:11,2018-02-09 15:30:45,"RoadSafety",45643354s (~1.45 years),75.4685085978836,429,21.313950247,-157.806703385,"HI",429,1,265.6127,NA,"AggieReverseGeocoder",NA,4.01,"3155 Manoa Rd","Urban Honolulu","HI",96822,1228,29036003,"UrbanHNL",683000,"600k+"
"219",272834,"Pothole","Closed","At the intersection of Kuhio and seaside is a 24 inch by 24 inch by 5 inch deep pothole. Even city bus has trouble avoiding. Kindly request repair.  Aloha Douglas","08/28/2016 06:29:03 PM","08/30/2016 08:02:23 AM","(21.280158595, -157.827009612)",2016-08-28 18:29:03,2016-08-30 08:02:23,"RoadSafety",135200s (~1.56 days),0.223544973544974,1482,21.280158595,-157.827009612,"HI",1482,1,437.5089,NA,"AggieReverseGeocoder",NA,4.01,"2255 Kuhio Ave","Urban Honolulu","HI",96815,2642,26022004,"UrbanHNL",683000,"600k+"
"220",272637,"Trash","Closed","Address should be 917 Hausten St. Bookcase and ironing board discarded outside well before bulk pick-up date.","08/27/2016 10:33:40 AM","09/07/2016 11:14:53 AM","(21.291809, -157.824234)",2016-08-27 10:33:40,2016-09-07 11:14:53,"Trash",952873s (~1.58 weeks),1.57551752645503,1564,21.291809,-157.824234,"HI",1564,1,971.4901,NA,"AggieReverseGeocoder",NA,4.01,"918 Hausten St","Urban Honolulu","HI",96826,3095,27009006,"UrbanHNL",683000,"600k+"
"221",271982,"Trash","Closed","Abandoned mattress on smith beretania park entrance. Also old refrigerator across street","08/24/2016 03:34:37 PM","02/09/2018 03:28:36 PM","(21.311993, -157.861343)",2016-08-24 15:34:37,2018-02-09 15:28:36,"Trash",46137239s (~1.46 years),76.2851173941799,968,21.311993,-157.861343,"HI",968,1,171.9134,NA,"AggieReverseGeocoder",NA,4.01,"1170 Nuuanu Ave","Urban Honolulu","HI",96817,5142,17004004,"UrbanHNL",683000,"600k+"
"222",271975,"Vehicle","Closed","Vehicle is parked on Tenney  street. Address is actually an empty lot which on public  record  belongs to the city and county of honolulu.  Vehicle has been parked here for weeks.","08/24/2016 03:10:56 PM","08/24/2016 03:20:41 PM","(21.341465869, -158.041387713)",2016-08-24 15:10:56,2016-08-24 15:20:41,"Vehicle",585s (~9.75 minutes),0.000967261904761905,136,21.341465869,-158.041387713,"HI",136,1,1898.3595,NA,"AggieReverseGeocoder",NA,4.01,"91-1123 PAEHEULU ST","Ewa Beach","HI",96706,NA,507581,"Leeward",551200,"500k+"
"223",271248,"Vehicle","Closed","Silver, sticker on trunk","08/22/2016 04:10:06 PM","08/23/2016 08:15:35 AM","(21.312352001, -158.023454735)",2016-08-22 16:10:06,2016-08-23 08:15:35,"Vehicle",57929s (~16.09 hours),0.0957820767195767,1324,21.312352001,-158.023454735,"HI",1324,1,1249.9074,NA,"AggieReverseGeocoder",NA,4.01,"91-1242 KAILEOLEA DR","Ewa Beach","HI",96706,NA,187403,"Leeward",551200,"500k+"
"224",270774,"Trash","Closed","Ironing board and other large item discarded off sidewalk well before bulk pick-up date.","08/20/2016 06:05:05 PM","09/28/2016 12:35:37 PM","(21.292274, -157.824875)",2016-08-20 18:05:05,2016-09-28 12:35:37,"Trash",3349832s (~5.54 weeks),5.53874338624339,336,21.292274,-157.824875,"HI",336,1,953.1441,NA,"AggieReverseGeocoder",NA,4.01,"931 Coolidge St","Urban Honolulu","HI",96826,3067,27009025,"UrbanHNL",683000,"600k+"
