"","id","ReportType","CurrentStatus","Description","DateCreate_Converted","DateClosed_Converted","location","crecondate","clocondate","HLReportType","timespan","WeeksToClose"
"1422",351489,"Vehicle","Closed","Salt lake area","05/17/2017 07:57:17 AM","05/17/2017 09:00:48 AM","(21.3479781, -157.9147243)",2017-05-17 07:57:17,2017-05-17 09:00:48,"Vehicle",3811s (~1.06 hours),0.00630125661375661
"1423",355943,"Vehicle","Closed","Black truck, no license plate","05/30/2017 12:57:52 PM","05/30/2017 02:11:17 PM","(21.460403, -158.201218)",2017-05-30 12:57:52,2017-05-30 14:11:17,"Vehicle",4405s (~1.22 hours),0.00728339947089947
"1424",355803,"Vehicle","Closed","Derelict vehicle, blue pickup  no tires license hkv1x Florida plate  across 59-161 Ke Nui Rd.","05/30/2017 08:41:21 AM","05/30/2017 02:40:22 PM","(21.67157, -158.043106)",2017-05-30 08:41:21,2017-05-30 14:40:22,"Vehicle",21541s (~5.98 hours),0.0356167328042328
"1425",355756,"Vehicle","Closed","Salt lake area","05/30/2017 07:32:28 AM","05/30/2017 10:59:51 AM","(21.34807589, -157.91467123)",2017-05-30 07:32:28,2017-05-30 10:59:51,"Vehicle",12443s (~3.46 hours),0.0205737433862434
"1426",355716,"Vehicle","Closed","Expired tags.","05/30/2017 06:39:29 AM","05/30/2017 01:44:11 PM","(21.3193395, -158.02071)",2017-05-30 06:39:29,2017-05-30 13:44:11,"Vehicle",25482s (~7.08 hours),0.0421329365079365
"1427",355709,"Vehicle","Closed","Expired tags.","05/30/2017 06:35:03 AM","05/30/2017 01:33:57 PM","(21.3193395, -158.02071)",2017-05-30 06:35:03,2017-05-30 13:33:57,"Vehicle",25134s (~6.98 hours),0.0415575396825397
"1428",355706,"Vehicle","Closed","Blue Jeep","05/30/2017 06:31:08 AM","05/30/2017 01:22:23 PM","(21.3192364, -158.0207288)",2017-05-30 06:31:08,2017-05-30 13:22:23,"Vehicle",24675s (~6.85 hours),0.0407986111111111
"1429",355700,"Vehicle","Closed","Jeep","05/30/2017 06:26:47 AM","05/30/2017 10:49:22 AM","(21.3192364, -158.0207288)",2017-05-30 06:26:47,2017-05-30 10:49:22,"Vehicle",15755s (~4.38 hours),0.0260499338624339
"1430",355592,"Vehicle","Closed","Don't move","05/30/2017 03:52:00 AM","05/30/2017 10:37:24 AM","(21.288034, -157.819473)",2017-05-30 03:52:00,2017-05-30 10:37:24,"Vehicle",24324s (~6.76 hours),0.040218253968254
"1431",355542,"Vehicle","Closed","2 door older vehicle with sub speakers in the back seat.","05/29/2017 09:33:30 PM","05/30/2017 11:40:11 AM","(21.31662902, -158.01884275)",2017-05-29 21:33:30,2017-05-30 11:40:11,"Vehicle",50801s (~14.11 hours),0.0839963624338624
"1432",355541,"Vehicle","Closed","2 door older vehicle with sub speakers in the back seat.","05/29/2017 09:30:08 PM","05/30/2017 11:35:53 AM","(21.31662902, -158.01884275)",2017-05-29 21:30:08,2017-05-30 11:35:53,"Vehicle",50745s (~14.1 hours),0.0839037698412698
"1433",354876,"Vehicle","Closed","Civic","05/26/2017 12:22:08 PM","05/26/2017 02:19:33 PM","(21.349937, -157.914658)",2017-05-26 12:22:08,2017-05-26 14:19:33,"Vehicle",7045s (~1.96 hours),0.0116484788359788
"1434",354869,"Vehicle","Closed","Abandoned car with broken front grill and other exterior parts","05/26/2017 12:10:53 PM","05/26/2017 02:09:13 PM","(21.266632, -157.813751)",2017-05-26 12:10:53,2017-05-26 14:09:13,"Vehicle",7100s (~1.97 hours),0.011739417989418
"1435",354864,"Vehicle","Closed","Abandoned SUV with broken exterior parts","05/26/2017 12:03:07 PM","05/26/2017 02:02:31 PM","(21.26685, -157.813629)",2017-05-26 12:03:07,2017-05-26 14:02:31,"Vehicle",7164s (~1.99 hours),0.0118452380952381
"1436",354773,"Vehicle","Closed","Abandoned vehicle! White SUV license plate SNDRSH hasn't moved for at least a week.","05/26/2017 07:46:26 AM","05/26/2017 11:01:22 AM","(21.325943, -158.084351)",2017-05-26 07:46:26,2017-05-26 11:01:22,"Vehicle",11696s (~3.25 hours),0.0193386243386243
"1437",354736,"Vehicle","Closed","Car has been parked here backwards for weeks","05/26/2017 06:53:14 AM","05/26/2017 10:35:03 AM","(21.357422, -158.091583)",2017-05-26 06:53:14,2017-05-26 10:35:03,"Vehicle",13309s (~3.7 hours),0.0220056216931217
"1438",354725,"Vehicle","Closed","Car parked in front of our home for 4 days. It has not been moved.","05/26/2017 06:36:25 AM","05/26/2017 10:11:48 AM","(21.582077, -158.139786)",2017-05-26 06:36:25,2017-05-26 10:11:48,"Vehicle",12923s (~3.59 hours),0.0213673941798942
"1439",354618,"Vehicle","Closed","Abandoned. Sitting for several weeks.","05/25/2017 11:17:21 PM","05/26/2017 08:18:47 AM","(21.405043, -157.967529)",2017-05-25 23:17:21,2017-05-26 08:18:47,"Vehicle",32486s (~9.02 hours),0.0537136243386243
"1440",354603,"Vehicle","Closed","4 door sedan Mercedes parked on street parking for 2+ weeks","05/25/2017 05:15:08 PM","05/26/2017 09:02:00 AM","(21.387375, -157.941864)",2017-05-25 17:15:08,2017-05-26 09:02:00,"Vehicle",56812s (~15.78 hours),0.0939351851851852
"1441",354602,"Vehicle","Closed","Hatch back silver Golf parked on street parking for 2+ weeks","05/25/2017 05:13:00 PM","05/26/2017 08:48:49 AM","(21.387375, -157.941864)",2017-05-25 17:13:00,2017-05-26 08:48:49,"Vehicle",56149s (~15.6 hours),0.092838955026455
"1442",354600,"Vehicle","Closed","Silver Xterra parked on street parking for 2+ weeks, repeat offender","05/25/2017 05:09:51 PM","05/26/2017 08:30:24 AM","(21.387375, -157.941864)",2017-05-25 17:09:51,2017-05-26 08:30:24,"Vehicle",55233s (~15.34 hours),0.0913244047619048
"1443",354596,"Vehicle","Closed","Been here several days blocking my driveway","05/25/2017 04:47:40 PM","05/26/2017 08:16:48 AM","(21.331154, -157.856567)",2017-05-25 16:47:40,2017-05-26 08:16:48,"Vehicle",55748s (~15.49 hours),0.0921759259259259
"1444",354572,"Homeless","Closed","Sec. 15-16.6 Storage parking of commercial vehicle. This truck remain parked on city street for period in excess greater than 4 hours.","05/25/2017 02:35:05 PM","05/25/2017 02:49:41 PM","(21.377052, -157.922852)",2017-05-25 14:35:05,2017-05-25 14:49:41,"Homeless",876s (~14.6 minutes),0.0014484126984127
"1445",354566,"Vehicle","Closed","2 Door Gold Chevy Camaro","05/25/2017 02:07:48 PM","05/25/2017 02:30:15 PM","(21.363304, -157.914597)",2017-05-25 14:07:48,2017-05-25 14:30:15,"Vehicle",1347s (~22.45 minutes),0.00222718253968254
"1446",354559,"Vehicle","Closed","Needs to be towed.","05/25/2017 01:26:18 PM","05/25/2017 02:18:03 PM","(21.290686897, -157.79847286)",2017-05-25 13:26:18,2017-05-25 14:18:03,"Vehicle",3105s (~51.75 minutes),0.00513392857142857
"1447",351488,"Vehicle","Closed","Salt lake area","05/17/2017 07:55:24 AM","05/17/2017 08:59:00 AM","(21.34799964, -157.91467678)",2017-05-17 07:55:24,2017-05-17 08:59:00,"Vehicle",3816s (~1.06 hours),0.00630952380952381
"1448",354440,"Vehicle","Closed","Salt lake area","05/25/2017 07:51:04 AM","05/25/2017 11:03:16 AM","(21.3479542, -157.9146838)",2017-05-25 07:51:04,2017-05-25 11:03:16,"Vehicle",11532s (~3.2 hours),0.0190674603174603
"1449",354245,"Vehicle","Closed","Sitting in the same spot for awhile","05/25/2017 03:27:53 AM","05/25/2017 10:44:05 AM","(21.33587, -157.900241667)",2017-05-25 03:27:53,2017-05-25 10:44:05,"Vehicle",26172s (~7.27 hours),0.0432738095238095
"1450",354202,"Vehicle","Closed","Silver truck","05/24/2017 08:22:24 PM","05/25/2017 09:58:17 AM","(21.306047, -157.851456)",2017-05-24 20:22:24,2017-05-25 09:58:17,"Vehicle",48953s (~13.6 hours),0.0809408068783069
"1451",354183,"Vehicle","Closed","White Ford mini van looks abandoned.","05/24/2017 05:40:15 PM","05/25/2017 09:35:49 AM","(21.273796, -157.796692)",2017-05-24 17:40:15,2017-05-25 09:35:49,"Vehicle",57334s (~15.93 hours),0.0947982804232804
"1452",354144,"Vehicle","Closed","SE V6, no wheels, stripped","05/24/2017 02:29:08 PM","05/24/2017 03:22:14 PM","(21.3870039, -157.7634022)",2017-05-24 14:29:08,2017-05-24 15:22:14,"Vehicle",3186s (~53.1 minutes),0.00526785714285714
"1453",354019,"Vehicle","Closed","Should ticket this car again if youre not gonna tow it","05/24/2017 07:55:10 AM","05/24/2017 08:12:25 AM","(21.34801985, -157.91459209)",2017-05-24 07:55:10,2017-05-24 08:12:25,"Vehicle",1035s (~17.25 minutes),0.00171130952380952
"1454",354017,"Vehicle","Closed","Salt lake area","05/24/2017 07:52:00 AM","05/24/2017 08:06:41 AM","(21.34801124, -157.9146217)",2017-05-24 07:52:00,2017-05-24 08:06:41,"Vehicle",881s (~14.68 minutes),0.00145667989417989
"1455",354001,"Vehicle","Closed","Vehicle parked.with no movement since 05/17/2017.","05/24/2017 07:20:18 AM","05/24/2017 08:45:01 AM","(21.319338962, -158.020717999)",2017-05-24 07:20:18,2017-05-24 08:45:01,"Vehicle",5083s (~1.41 hours),0.00840443121693122
"1456",353614,"Vehicle","Closed","Salt lake area","05/23/2017 08:10:10 AM","05/23/2017 08:43:06 AM","(21.3458131, -157.9144975)",2017-05-23 08:10:10,2017-05-23 08:43:06,"Vehicle",1976s (~32.93 minutes),0.00326719576719577
"1457",353612,"Vehicle","Closed","Salt lake area","05/23/2017 08:07:39 AM","05/23/2017 08:43:21 AM","(21.3479858, -157.91460751)",2017-05-23 08:07:39,2017-05-23 08:43:21,"Vehicle",2142s (~35.7 minutes),0.00354166666666667
"1458",353599,"Vehicle","Closed","Salt lake area","05/23/2017 07:50:54 AM","05/23/2017 08:37:54 AM","(21.34799757, -157.91452668)",2017-05-23 07:50:54,2017-05-23 08:37:54,"Vehicle",2820s (~47 minutes),0.00466269841269841
"1459",353363,"Vehicle","Closed","Parked >24 hours on public right of way. Prevents required landowner landscape maintenance","05/22/2017 05:50:55 PM","05/23/2017 08:58:45 AM","(21.282715, -157.792877)",2017-05-22 17:50:55,2017-05-23 08:58:45,"Vehicle",54470s (~15.13 hours),0.0900628306878307
"1460",353344,"Vehicle","Closed","White ford truck parked and not moved for at least a week","05/22/2017 04:05:54 PM","05/23/2017 08:20:20 AM","(21.582199, -158.13974)",2017-05-22 16:05:54,2017-05-23 08:20:20,"Vehicle",58466s (~16.24 hours),0.0966699735449735
"1461",353090,"Vehicle","Closed","Abandoned Vehicle Lic#GXD962 Plates expired Nov 2014. Parked for over 48 hours in front of my house.","05/22/2017 08:25:05 AM","05/22/2017 02:04:59 PM","(21.4145268, -157.7522673)",2017-05-22 08:25:05,2017-05-22 14:04:59,"Vehicle",20394s (~5.66 hours),0.0337202380952381
"1462",353076,"Vehicle","Closed","Salt lake area","05/22/2017 07:59:32 AM","05/22/2017 10:57:23 AM","(21.34802697, -157.91468401)",2017-05-22 07:59:32,2017-05-22 10:57:23,"Vehicle",10671s (~2.96 hours),0.0176438492063492
"1463",353074,"Vehicle","Closed","Salt lake area","05/22/2017 07:55:01 AM","05/22/2017 10:57:45 AM","(21.34802686, -157.91467843)",2017-05-22 07:55:01,2017-05-22 10:57:45,"Vehicle",10964s (~3.05 hours),0.0181283068783069
"1464",352846,"Vehicle","Closed","Parked for 4 days and hasn't moved at all.","05/21/2017 02:50:56 PM","05/22/2017 02:15:46 PM","(21.290664119, -157.798495339)",2017-05-21 14:50:56,2017-05-22 14:15:46,"Vehicle",84290s (~23.41 hours),0.139368386243386
"1465",352805,"Vehicle","Closed","vehicle appears abandoned. Did not move for approximately two weeks.","05/21/2017 11:03:39 AM","05/22/2017 02:25:50 PM","(21.390768291, -157.970333629)",2017-05-21 11:03:39,2017-05-22 14:25:50,"Vehicle",98531s (~1.14 days),0.162915013227513
"1466",352625,"Vehicle","Closed","Gray lexus does not move off street","05/20/2017 05:32:37 PM","05/22/2017 11:36:46 AM","(21.360519, -157.853531)",2017-05-20 17:32:37,2017-05-22 11:36:46,"Vehicle",151449s (~1.75 days),0.250411706349206
"1467",352264,"Vehicle","Closed","Salt lake area","05/19/2017 07:49:12 AM","05/19/2017 07:55:05 AM","(21.34798542, -157.91467609)",2017-05-19 07:49:12,2017-05-19 07:55:05,"Vehicle",353s (~5.88 minutes),0.000583664021164021
"1468",352045,"Vehicle","Closed","AV","05/18/2017 04:27:33 PM","05/19/2017 07:53:24 AM","(21.490288, -158.229309)",2017-05-18 16:27:33,2017-05-19 07:53:24,"Vehicle",55551s (~15.43 hours),0.0918501984126984
"1469",351883,"Vehicle","Closed","Salt lake area","05/18/2017 08:13:15 AM","05/18/2017 08:40:32 AM","(21.3458131, -157.9144975)",2017-05-18 08:13:15,2017-05-18 08:40:32,"Vehicle",1637s (~27.28 minutes),0.00270667989417989
"1470",351872,"Vehicle","Closed","Salt lake area","05/18/2017 07:38:45 AM","05/18/2017 07:58:57 AM","(21.347967, -157.914777)",2017-05-18 07:38:45,2017-05-18 07:58:57,"Vehicle",1212s (~20.2 minutes),0.00200396825396825
"1471",351867,"Vehicle","Closed","Sslt lake area","05/18/2017 07:35:15 AM","05/18/2017 08:15:50 AM","(21.3478788, -157.914777)",2017-05-18 07:35:15,2017-05-18 08:15:50,"Vehicle",2435s (~40.58 minutes),0.00402612433862434
"1472",351735,"Vehicle","Closed","Bin sitting in its spot for 3mnth","05/17/2017 09:51:26 PM","05/18/2017 08:12:40 AM","(21.388425049, -157.927859373)",2017-05-17 21:51:26,2017-05-18 08:12:40,"Vehicle",37274s (~10.35 hours),0.061630291005291
"1473",351733,"Vehicle","Closed","AV","05/17/2017 07:21:21 PM","05/18/2017 09:14:20 AM","(21.422132, -158.176788)",2017-05-17 19:21:21,2017-05-18 09:14:20,"Vehicle",49979s (~13.88 hours),0.0826372354497354
"1474",351565,"Vehicle","Closed","Ford Ranger pickup truck","05/17/2017 09:58:56 AM","05/17/2017 10:50:50 AM","(21.3435014, -158.0871373)",2017-05-17 09:58:56,2017-05-17 10:50:50,"Vehicle",3114s (~51.9 minutes),0.00514880952380952
"1475",351324,"Vehicle","Closed","White four door station wagon","05/16/2017 07:28:02 PM","05/17/2017 08:32:40 AM","(21.396006, -157.938293)",2017-05-16 19:28:02,2017-05-17 08:32:40,"Vehicle",47078s (~13.08 hours),0.0778406084656085
"1476",350852,"Vehicle","Closed","3 days Abandoned here","05/15/2017 12:04:34 PM","05/15/2017 12:33:14 PM","(21.3323601, -157.8820591)",2017-05-15 12:04:34,2017-05-15 12:33:14,"Vehicle",1720s (~28.67 minutes),0.00284391534391534
"1477",350524,"Vehicle","Closed","Maroon Toyota","05/14/2017 06:52:05 PM","05/15/2017 12:21:41 PM","(21.396107, -157.941635)",2017-05-14 18:52:05,2017-05-15 12:21:41,"Vehicle",62976s (~17.49 hours),0.104126984126984
"1478",350518,"Vehicle","Closed","Abandoned / burned car at Nimitz Beach","05/14/2017 06:19:09 PM","05/15/2017 12:14:34 PM","(21.299767, -158.066666)",2017-05-14 18:19:09,2017-05-15 12:14:34,"Vehicle",64525s (~17.92 hours),0.106688161375661
"1479",350493,"Vehicle","Closed","Beige Ford Explorer and white Ford pickup abandoned","05/14/2017 04:03:09 PM","05/15/2017 11:47:28 AM","(21.479818, -158.226257)",2017-05-14 16:03:09,2017-05-15 11:47:28,"Vehicle",71059s (~19.74 hours),0.117491732804233
"1480",350433,"Vehicle","Closed","Abandon truck","05/14/2017 11:47:27 AM","05/15/2017 11:30:20 AM","(21.666924, -158.048187)",2017-05-14 11:47:27,2017-05-15 11:30:20,"Vehicle",85373s (~23.71 hours),0.141159060846561
"1481",350432,"Vehicle","Closed","Abandon truck","05/14/2017 11:47:27 AM","05/15/2017 11:24:32 AM","(21.666924, -158.048187)",2017-05-14 11:47:27,2017-05-15 11:24:32,"Vehicle",85025s (~23.62 hours),0.140583664021164
"1482",350374,"Vehicle","Closed","Abandoned truck  with garbage","05/14/2017 07:06:45 AM","05/15/2017 10:48:46 AM","(21.646118, -158.05809)",2017-05-14 07:06:45,2017-05-15 10:48:46,"Vehicle",99721s (~1.15 days),0.164882605820106
"1483",350331,"Vehicle","Closed","Missing plates. Missing doors","05/13/2017 08:13:49 PM","05/15/2017 10:28:32 AM","(21.312744, -158.003479)",2017-05-13 20:13:49,2017-05-15 10:28:32,"Vehicle",137683s (~1.59 days),0.227650462962963
"1484",350330,"Vehicle","Closed","Unknown vehicle. No windows or trunk","05/13/2017 08:11:29 PM","05/15/2017 10:07:49 AM","(21.312782, -158.003632)",2017-05-13 20:11:29,2017-05-15 10:07:49,"Vehicle",136580s (~1.58 days),0.22582671957672
"1485",350329,"Vehicle","Closed","Honda with no hood and engine exposed","05/13/2017 08:09:10 PM","05/15/2017 09:16:24 AM","(21.312576, -158.004669)",2017-05-13 20:09:10,2017-05-15 09:16:24,"Vehicle",133634s (~1.55 days),0.220955687830688
"1486",350211,"Vehicle","Closed","Please remove","05/13/2017 07:37:04 AM","05/15/2017 08:39:05 AM","(21.289124, -157.837845)",2017-05-13 07:37:04,2017-05-15 08:39:05,"Vehicle",176521s (~2.04 days),0.291866732804233
"1487",350209,"Vehicle","Closed","Abandoned car","05/13/2017 07:34:33 AM","05/15/2017 08:26:57 AM","(21.289124, -157.837845)",2017-05-13 07:34:33,2017-05-15 08:26:57,"Vehicle",175944s (~2.04 days),0.290912698412698
"1488",348403,"Vehicle","Closed","Black volvo 4 door license plate SYD 399 is still parked on this street","05/08/2017 07:51:07 AM","05/08/2017 02:36:56 PM","(21.34797342, -157.91469016)",2017-05-08 07:51:07,2017-05-08 14:36:56,"Vehicle",24349s (~6.76 hours),0.0402595899470899
"1489",349631,"Vehicle","Closed","No back window","05/11/2017 07:26:39 AM","05/11/2017 08:35:07 AM","(21.289124, -157.837845)",2017-05-11 07:26:39,2017-05-11 08:35:07,"Vehicle",4108s (~1.14 hours),0.00679232804232804
"1490",349465,"Vehicle","Closed","White van, no license plates. Drivers window down.","05/10/2017 08:50:27 PM","05/11/2017 08:24:14 AM","(21.460274, -158.201462)",2017-05-10 20:50:27,2017-05-11 08:24:14,"Vehicle",41627s (~11.56 hours),0.0688277116402116
"1491",349064,"Vehicle","Closed","Reported before. Not moved. No license plate Message on windshield is someone looking to buy for parts.","05/09/2017 06:43:00 PM","05/10/2017 08:26:53 AM","(21.289175, -157.828918)",2017-05-09 18:43:00,2017-05-10 08:26:53,"Vehicle",49433s (~13.73 hours),0.0817344576719577
"1492",348979,"Vehicle","Closed","Has not moved for over a month","05/09/2017 01:56:01 PM","05/09/2017 03:11:17 PM","(21.30608, -157.851456)",2017-05-09 13:56:01,2017-05-09 15:11:17,"Vehicle",4516s (~1.25 hours),0.00746693121693122
"1493",348977,"Vehicle","Closed","Has not moved for over 3 weeks","05/09/2017 01:53:26 PM","05/09/2017 03:11:25 PM","(21.306053, -157.851471)",2017-05-09 13:53:26,2017-05-09 15:11:25,"Vehicle",4679s (~1.3 hours),0.0077364417989418
"1494",348899,"Vehicle","Closed","It's been there for 2 weeks it's hard to back out of the drive way cannot see plus the bus has a hard time coming down","05/09/2017 10:46:33 AM","05/09/2017 11:32:33 AM","(21.350159, -157.918289)",2017-05-09 10:46:33,2017-05-09 11:32:33,"Vehicle",2760s (~46 minutes),0.00456349206349206
"1495",348638,"Vehicle","Closed","Sitting for several months.","05/08/2017 11:52:07 PM","05/09/2017 09:07:08 AM","(21.405067, -157.967606)",2017-05-08 23:52:07,2017-05-09 09:07:08,"Vehicle",33301s (~9.25 hours),0.0550611772486772
"1496",348636,"Vehicle","Closed","BMW hasn't moved in two weeks.","05/08/2017 07:29:45 PM","05/09/2017 08:36:03 AM","(21.27664, -157.803787)",2017-05-08 19:29:45,2017-05-09 08:36:03,"Vehicle",47178s (~13.11 hours),0.0780059523809524
"1497",347987,"Vehicle","Closed","Abandoned. No plates. Sitting 2 yrsrs","05/06/2017 05:25:04 PM","05/08/2017 10:40:05 AM","(21.367980368, -157.894822245)",2017-05-06 17:25:04,2017-05-08 10:40:05,"Vehicle",148501s (~1.72 days),0.245537367724868
"1498",347985,"Homeless","Closed","Dumpster. White. #4002 sitting for 7 months. No permit on display.","05/06/2017 05:14:44 PM","02/27/2018 02:44:22 PM","(21.367917276, -157.89484172)",2017-05-06 17:14:44,2018-02-27 14:44:22,"Homeless",25651778s (~42.41 weeks),42.4136541005291
"1499",347983,"Homeless","Closed","Vehicles non operating. Blocking sidewalk.","05/06/2017 05:12:35 PM","02/27/2018 02:44:23 PM","(21.367930069, -157.894839363)",2017-05-06 17:12:35,2018-02-27 14:44:23,"Homeless",25651908s (~42.41 weeks),42.413869047619
"1500",347982,"Homeless","Closed","Vehicles non operation. Blocking sidewalk.  Leaking fluids.  Exposed sharp metal.","05/06/2017 05:10:59 PM","02/27/2018 02:44:23 PM","(21.367922428, -157.894943595)",2017-05-06 17:10:59,2018-02-27 14:44:23,"Homeless",25652004s (~42.41 weeks),42.4140277777778
"1501",347980,"Vehicle","Closed","Abandoned. 1 year. Flat tires.","05/06/2017 05:08:43 PM","05/08/2017 10:34:32 AM","(21.368067802, -157.89460083)",2017-05-06 17:08:43,2017-05-08 10:34:32,"Vehicle",149149s (~1.73 days),0.246608796296296
